,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name
1625,1069.029,"Oct 01, 2020",1,4199,2,2.0,1036220,1.0,22.623262,,Chinar Park,88.438403,Meghla Realty,"Oct 08, 2020",4489800.0,Char Chinar
1626,1080.664,"Oct 01, 2020",1,4199,2,2.0,1036220,1.0,22.623262,,Chinar Park,88.438403,Meghla Realty,"Oct 08, 2020",4540200.0,Char Chinar
1627,1193.595,"Oct 01, 2020",1,4199,2,2.0,1036220,1.0,22.623262,,Chinar Park,88.438403,Meghla Realty,"Oct 08, 2020",5014800.0,Char Chinar
1628,1428.401,"Oct 01, 2020",1,4199,,2.0,1036220,1.0,22.623262,,Chinar Park,88.438403,Meghla Realty,"Oct 08, 2020",5997600.0,Char Chinar
1629,1504.0,"Oct 01, 2020",1,4199,,2.0,1036220,1.0,22.623262,,Chinar Park,88.438403,Meghla Realty,"Oct 08, 2020",6316800.0,Char Chinar
1630,1188.0,"Apr 01, 2021",,5500,,3.0,1047808,0.0,22.607008,,Bangur,88.413498,Tirath Project,"Oct 12, 2020",6534000.0,Tirath Vatika
1631,1503.0,"Apr 01, 2021",,5500,3,3.0,1047808,0.0,22.607008,,Bangur,88.413498,Tirath Project,"Oct 12, 2020",8266500.0,Tirath Vatika
1632,1510.0,"Apr 01, 2021",,5500,3,3.0,1047808,0.0,22.607008,,Bangur,88.413498,Tirath Project,"Oct 12, 2020",8305000.0,Tirath Vatika
1633,1590.0,"Apr 01, 2021",,5500,3,3.0,1047808,0.0,22.607008,,Bangur,88.413498,Tirath Project,"Oct 12, 2020",8745000.0,Tirath Vatika
1634,899.0,"Apr 01, 2021",,5500,2,2.0,1047808,0.0,22.607008,,Bangur,88.413498,Tirath Project,"Oct 12, 2020",4944500.0,Tirath Vatika
1635,905.0,"Apr 01, 2021",,5500,,2.0,1047808,0.0,22.607008,,Bangur,88.413498,Tirath Project,"Oct 12, 2020",4977500.0,Tirath Vatika
1636,1060.0,"Apr 01, 2021",,5500,2,2.0,1047808,0.0,22.607008,,Bangur,88.413498,Tirath Project,"Oct 12, 2020",5830000.0,Tirath Vatika
1637,1444.0,"Dec 01, 2021",,3250,3,3.0,1047523,0.0,22.667361,,Belgharia,88.381618,Sai Blessings,"Nov 02, 2020",4693000.0,Sai Tower
1638,924.0,0,,4500,,2.0,231263,0.0,22.462936,,Garia,88.389595,Agarwal & Associates,"Nov 02, 2020",4158000.0,Sunny Crest
1639,936.0,0,,4500,,2.0,231263,0.0,22.462936,,Garia,88.389595,Agarwal & Associates,"Nov 02, 2020",4212000.0,Sunny Crest
1640,939.0,0,,4500,,2.0,231263,0.0,22.462936,,Garia,88.389595,Agarwal & Associates,"Nov 02, 2020",4225500.0,Sunny Crest
1641,947.0,0,,4500,,2.0,231263,0.0,22.462936,,Garia,88.389595,Agarwal & Associates,"Nov 02, 2020",4261500.0,Sunny Crest
1642,968.0,0,,4500,,2.0,231263,0.0,22.462936,,Garia,88.389595,Agarwal & Associates,"Nov 02, 2020",4356000.0,Sunny Crest
1643,1298.0,0,2,4500,2,3.0,231263,1.0,22.462936,1,Garia,88.389595,Agarwal & Associates,"Nov 02, 2020",5841000.0,Sunny Crest
1644,1307.0,0,1,4500,2,3.0,231263,1.0,22.462936,1,Garia,88.389595,Agarwal & Associates,"Nov 02, 2020",5881500.0,Sunny Crest
1645,1308.0,0,1,4500,2,3.0,231263,1.0,22.462936,1,Garia,88.389595,Agarwal & Associates,"Nov 02, 2020",5886000.0,Sunny Crest
1646,1316.0,0,1,4500,2,3.0,231263,1.0,22.462936,1,Garia,88.389595,Agarwal & Associates,"Nov 02, 2020",5922000.0,Sunny Crest
1647,1377.0,0,2,4500,2,3.0,231263,1.0,22.462936,1,Garia,88.389595,Agarwal & Associates,"Nov 02, 2020",6196500.0,Sunny Crest
1648,1390.0,0,1,4500,2,3.0,231263,1.0,22.462936,1,Garia,88.389595,Agarwal & Associates,"Nov 02, 2020",6255000.0,Sunny Crest
1649,929.0,"Apr 01, 2021",,4200,3,3.0,806280,1.0,22.407335,1,Rajpur,88.413744,SPL Nirman LLP,"Oct 14, 2020",3901800.0,Southwinds
1650,1645.0,"Apr 01, 2021",,4200,3,3.0,806280,0.0,22.407335,,Rajpur,88.413744,SPL Nirman LLP,"Oct 14, 2020",6909000.0,Southwinds
1651,1215.0,"Jan 01, 2025",,4962,3,3.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",5599935.0,Godrej Seven
1652,1239.0,"Jan 01, 2025",,4962,3,3.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",6066144.0,Godrej Seven
1653,1354.0,"Jan 01, 2025",,4962,3,3.0,761455,0.0,22.440106,,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",4998968.0,Godrej Seven
1654,1356.0,"Jan 01, 2025",,4962,3,3.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",6249804.0,Godrej Seven
1655,817.0,"Jan 01, 2025",,4951,2,2.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",4000032.0,Godrej Seven
1656,833.0,"Jan 01, 2025",,4951,2,2.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",4078368.0,Godrej Seven
1657,891.0,"Jan 01, 2025",2,4951,2,2.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",4362336.0,Godrej Seven
1658,908.0,"Jan 01, 2025",,4951,2,2.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",4445568.0,Godrej Seven
1659,950.0,"Jan 01, 2025",,4951,2,2.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",4651200.0,Godrej Seven
1660,1019.0,"Jan 01, 2025",1,4951,2,2.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",4989024.0,Godrej Seven
1661,1038.0,"Jan 01, 2025",,4951,2,2.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",5082048.0,Godrej Seven
1662,1106.0,"Jan 01, 2025",1,4951,2,2.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",5414976.0,Godrej Seven
1663,1127.0,"Jan 01, 2025",,4951,2,2.0,761455,1.0,22.440106,1,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",5474966.0,Godrej Seven
1664,1150.0,"Jan 01, 2025",,4951,,2.0,761455,0.0,22.440106,,Joka,88.29385,SDGS PROPERTY CONSULTANT,"Oct 10, 2020",5630400.0,Godrej Seven
1665,874.0,"Dec 01, 2022",1,2350,2,3.0,1008088,1.0,22.411118,1,Joka,88.249644,South Kolkata Real Estate,"Oct 19, 2020",2053900.0,OAS Lake Life Township
1666,986.0,"Dec 01, 2022",,2350,2,3.0,1008088,1.0,22.411118,1,Joka,88.249644,South Kolkata Real Estate,"Oct 19, 2020",2317100.0,OAS Lake Life Township
1667,520.0,"Mar 01, 2022",1,2425,2,1.0,85008,1.0,22.341433,1,Baruipur,88.457786,Dream Weavers Realty Consultants Private Limited,"Nov 02, 2020",1261000.0,Shrachi Dakshinatya
1668,650.0,"Dec 01, 2025",,6015,,2.0,777592,0.0,22.484821,,Behala Chowrasta,88.294591,Bhumi Realtors.,"Nov 02, 2020",3910000.0,Merlin Next
1669,791.0,"Dec 01, 2025",,6015,,3.0,777592,0.0,22.484821,,Behala Chowrasta,88.294591,Bhumi Realtors.,"Nov 02, 2020",4758000.0,Merlin Next
1670,1536.0,"Jun 01, 2023",,8593,,4.0,866463,0.0,22.502032,,New Alipore,88.340406,Bhumi Realtors.,"Nov 02, 2020",13200000.0,Merlin Elements
1671,1036.0,"Jun 01, 2023",,8494,,3.0,866463,0.0,22.502032,,New Alipore,88.340406,Bhumi Realtors.,"Nov 02, 2020",8799784.0,Merlin Elements
1672,1003.0,"Jan 01, 2025",,5782,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Bhumi Realtors.,"Nov 02, 2020",4764250.0,Purti Veda
1673,895.0,"Jan 01, 2025",,5363,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Bhumi Realtors.,"Nov 02, 2020",3187250.0,Purti Veda
1674,439.0,0,1,2525,1,1.0,522161,1.0,22.711201,1,Barasat,88.50069,Rangdhanu Group,"Nov 03, 2020",1108475.0,Rangdhanu Tower
1675,565.0,0,1,2525,1,1.0,522161,1.0,22.711201,1,Barasat,88.50069,Rangdhanu Group,"Nov 03, 2020",1426625.0,Rangdhanu Tower
1676,1003.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",4764250.0,Purti Veda
1677,1128.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",5358000.0,Purti Veda
1678,1132.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",5377000.0,Purti Veda
1679,1144.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",5434000.0,Purti Veda
1680,1244.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",5909000.0,Purti Veda
1681,1260.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",5985000.0,Purti Veda
1682,1261.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",5989750.0,Purti Veda
1683,1263.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",5999250.0,Purti Veda
1684,1548.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",7353000.0,Purti Veda
1685,1741.0,"Jan 01, 2025",,4750,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",8269750.0,Purti Veda
1686,895.0,"Jan 01, 2025",,4750,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",3187250.0,Purti Veda
1687,923.0,"Jan 01, 2025",,4750,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",4384250.0,Purti Veda
1688,925.0,"Jan 01, 2025",,4750,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",4393750.0,Purti Veda
1689,933.0,"Jan 01, 2025",,4750,,2.0,1048210,1.0,22.567551,,New Town,88.463143,S Four Realty,"Oct 23, 2020",4431750.0,Purti Veda
1690,959.0,"Jan 01, 2025",,4750,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",4555250.0,Purti Veda
1691,977.0,"Jan 01, 2025",,4750,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",4640750.0,Purti Veda
1692,1054.0,"Jan 01, 2025",,4750,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",5006500.0,Purti Veda
1693,1073.0,"Jan 01, 2025",,4750,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,S Four Realty,"Oct 23, 2020",5096750.0,Purti Veda
1694,888.0,0,,5400,2,2.0,10606,1.0,22.617878,1,New Town,88.448016,AASHIANA REALTY,"Oct 22, 2020",4795200.0,Space Clubtown Gateway
1695,1203.0,0,1,5400,2,2.0,10606,1.0,22.617878,1,New Town,88.448016,AASHIANA REALTY,"Oct 22, 2020",6496200.0,Space Clubtown Gateway
1696,1310.0,0,0,5400,2,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",7074000.0,Emami City
1697,1455.0,0,1,5400,2,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",7857000.0,Emami City
1698,1562.0,0,1,5400,3,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",8100000.0,Emami City
1699,1700.0,0,,5400,3,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",8000000.0,Emami City
1700,1760.0,0,,5400,3,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",9504000.0,Emami City
1701,1762.0,0,,5400,3,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",9514800.0,Emami City
1702,1810.0,0,,5400,3,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",9774000.0,Emami City
1703,1820.0,0,,5400,3,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",9828000.0,Emami City
1704,1878.0,0,,5400,3,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",10141200.0,Emami City
1705,1882.0,0,,5400,3,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",10162800.0,Emami City
1706,1920.0,0,,5400,3,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",10368000.0,Emami City
1707,1928.0,0,,5400,3,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",10411200.0,Emami City
1708,1990.0,0,,5400,3,3.0,8360,1.0,22.628549,1,Jessore Road,88.417697,Ranisati Properties,"Oct 08, 2020",10746000.0,Emami City
1709,1003.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",4764250.0,Purti Veda
1710,1128.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",5358000.0,Purti Veda
1711,1132.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",5377000.0,Purti Veda
1712,1144.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",5434000.0,Purti Veda
1713,1244.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",5909000.0,Purti Veda
1714,1260.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",5985000.0,Purti Veda
1715,1261.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",5989750.0,Purti Veda
1716,1263.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",5999250.0,Purti Veda
1717,1307.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",7009441.0,Purti Veda
1718,1357.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",7277591.0,Purti Veda
1719,1455.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",7803165.0,Purti Veda
1720,1531.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",8210753.0,Purti Veda
1721,1548.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",7353000.0,Purti Veda
1722,1741.0,"Jan 01, 2025",,6133,3,3.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",8269750.0,Purti Veda
1723,895.0,"Jan 01, 2025",,7274,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",3187250.0,Purti Veda
1724,923.0,"Jan 01, 2025",,7274,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",4384250.0,Purti Veda
1725,925.0,"Jan 01, 2025",,7274,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",4393750.0,Purti Veda
1726,933.0,"Jan 01, 2025",,7274,,2.0,1048210,1.0,22.567551,,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",4431750.0,Purti Veda
1727,959.0,"Jan 01, 2025",,7274,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",4555250.0,Purti Veda
1728,977.0,"Jan 01, 2025",,7274,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",4640750.0,Purti Veda
1729,1054.0,"Jan 01, 2025",,7274,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",5006500.0,Purti Veda
1730,1073.0,"Jan 01, 2025",,7274,2,2.0,1048210,1.0,22.567551,1,New Town,88.463143,Maxim N Young Ventures,"Oct 23, 2020",5096750.0,Purti Veda
1731,921.0,0,1,10000,2,3.0,98054,1.0,22.570171,1,Salt Lake,88.447571,Maxim N Young Ventures,"Oct 05, 2020",9210000.0,PS Panache
1732,932.0,0,1,10000,2,3.0,98054,1.0,22.570171,1,Salt Lake,88.447571,Maxim N Young Ventures,"Oct 05, 2020",9320000.0,PS Panache
1733,1023.0,0,1,10000,2,3.0,98054,1.0,22.570171,1,Salt Lake,88.447571,Maxim N Young Ventures,"Oct 05, 2020",10230000.0,PS Panache
1734,1714.0,"Oct 01, 2020",1,11111,3,4.0,292761,1.0,22.502676,1,New Alipore,88.329598,Maxim N Young Ventures,"Oct 15, 2020",19044254.0,PS Vyom
1735,1831.0,"Oct 01, 2020",3,11111,4,4.0,292761,1.0,22.502676,1,New Alipore,88.329598,Maxim N Young Ventures,"Oct 15, 2020",20344241.0,PS Vyom
1736,1845.0,"Oct 01, 2020",3,11111,5,4.0,292761,1.0,22.502676,1,New Alipore,88.329598,Maxim N Young Ventures,"Oct 15, 2020",20499795.0,PS Vyom
1737,1283.0,"Oct 01, 2020",3,11111,3,3.0,292761,1.0,22.502676,1,New Alipore,88.329598,Maxim N Young Ventures,"Oct 15, 2020",14255413.0,PS Vyom
1738,1308.0,"Oct 01, 2020",3,11111,3,3.0,292761,1.0,22.502676,1,New Alipore,88.329598,Maxim N Young Ventures,"Oct 15, 2020",14533188.0,PS Vyom
1739,1320.0,"Oct 01, 2020",,11111,3,3.0,292761,1.0,22.502676,1,New Alipore,88.329598,Maxim N Young Ventures,"Oct 15, 2020",14666520.0,PS Vyom
1740,1336.0,"Oct 01, 2020",,11111,3,3.0,292761,1.0,22.502676,1,New Alipore,88.329598,Maxim N Young Ventures,"Oct 15, 2020",14844296.0,PS Vyom
1741,1347.0,"Oct 01, 2020",,11111,3,3.0,292761,0.0,22.502676,,New Alipore,88.329598,Maxim N Young Ventures,"Oct 15, 2020",14966517.0,PS Vyom
1742,1358.0,"Oct 01, 2020",3,11111,3,3.0,292761,1.0,22.502676,1,New Alipore,88.329598,Maxim N Young Ventures,"Oct 15, 2020",15088738.0,PS Vyom
1743,1391.0,"Oct 01, 2020",3,11111,3,3.0,292761,1.0,22.502676,1,New Alipore,88.329598,Maxim N Young Ventures,"Oct 15, 2020",15455401.0,PS Vyom
1744,1152.0,"Nov 01, 2023",,3671,,3.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Emar Estate,"Oct 16, 2020",3801600.0,RISHI Ventoso
1745,1189.0,"Nov 01, 2023",,3671,,3.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Emar Estate,"Oct 16, 2020",4361624.0,RISHI Ventoso
1746,1234.0,"Nov 01, 2023",,3671,3,3.0,802832,1.0,22.698573,1,Madhyamgram,88.469026,Emar Estate,"Oct 16, 2020",4010500.0,RISHI Ventoso
1747,1301.0,"Nov 01, 2023",,3671,,3.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Emar Estate,"Oct 16, 2020",4775971.0,RISHI Ventoso
1748,1302.0,"Nov 01, 2023",,3671,,3.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Emar Estate,"Oct 16, 2020",4779642.0,RISHI Ventoso
1749,1346.0,"Nov 01, 2023",,3671,,3.0,802832,0.0,22.698573,,Madhyamgram,88.469026,Emar Estate,"Oct 16, 2020",4441800.0,RISHI Ventoso
1750,620.0,"Oct 01, 2023",,2541,2,2.0,808561,0.0,22.736686,,Serampore,88.344729,S Four Realty,"Oct 12, 2020",1577280.0,Solaris City Serampore
1751,710.0,"Oct 01, 2023",,2541,2,2.0,808561,0.0,22.736686,,Serampore,88.344729,S Four Realty,"Oct 12, 2020",1804000.0,Solaris City Serampore
1752,750.0,"Oct 01, 2023",,2541,2,2.0,808561,0.0,22.736686,,Serampore,88.344729,S Four Realty,"Oct 12, 2020",1906000.0,Solaris City Serampore
1753,943.0,"Jun 01, 2023",,2450,3,3.0,504315,1.0,22.364447,1,Amtala ,88.274642,S Four Realty,"Oct 12, 2020",2310350.0,Srijan Star Swapno Puron
1754,916.0,"Dec 01, 2022",1,2200,2,3.0,398173,1.0,22.730711,1,Barasat,88.454462,S Four Realty,"Oct 12, 2020",2015200.0,Magnolia Nakshatra
1755,955.0,"Dec 01, 2022",,2200,3,3.0,398173,0.0,22.730711,,Barasat,88.454462,S Four Realty,"Oct 12, 2020",2101000.0,Magnolia Nakshatra
1756,1016.0,"Dec 01, 2022",,2200,3,3.0,398173,0.0,22.730711,,Barasat,88.454462,S Four Realty,"Oct 12, 2020",2235200.0,Magnolia Nakshatra
1757,668.0,0,1,2525,2,2.0,522161,1.0,22.711201,1,Barasat,88.50069,Rangdhanu Group,"Oct 31, 2020",1686700.0,Rangdhanu Tower
1758,688.0,0,1,2525,2,2.0,522161,1.0,22.711201,1,Barasat,88.50069,Rangdhanu Group,"Oct 31, 2020",1737200.0,Rangdhanu Tower
1759,690.0,0,1,2525,2,2.0,522161,1.0,22.711201,1,Barasat,88.50069,Rangdhanu Group,"Oct 31, 2020",1742250.0,Rangdhanu Tower
1760,726.0,0,1,2525,2,2.0,522161,1.0,22.711201,1,Barasat,88.50069,Rangdhanu Group,"Oct 31, 2020",1833150.0,Rangdhanu Tower
1761,743.0,0,1,2525,2,2.0,522161,1.0,22.711201,1,Barasat,88.50069,Rangdhanu Group,"Oct 31, 2020",1876075.0,Rangdhanu Tower
1762,1061.0,"Dec 01, 2020",1,7870,2,3.0,335621,1.0,22.567901,1,Salt Lake,88.446208,AJAY GUPTA â€“ GUPTA REAL ESTATE,"Oct 22, 2020",7957500.0,Merlin 5th Avenue
1763,1062.0,"Dec 01, 2020",1,7870,2,3.0,335621,1.0,22.567901,1,Salt Lake,88.446208,AJAY GUPTA â€“ GUPTA REAL ESTATE,"Oct 22, 2020",7965000.0,Merlin 5th Avenue
1764,1123.0,"Dec 01, 2020",1,7870,2,3.0,335621,1.0,22.567901,1,Salt Lake,88.446208,AJAY GUPTA â€“ GUPTA REAL ESTATE,"Oct 22, 2020",8422500.0,Merlin 5th Avenue
1765,1905.0,"Dec 01, 2020",1,7870,3,3.0,335621,1.0,22.567901,1,Salt Lake,88.446208,AJAY GUPTA â€“ GUPTA REAL ESTATE,"Oct 22, 2020",14992350.0,Merlin 5th Avenue
1766,1906.0,"Dec 01, 2020",1,7870,3,3.0,335621,1.0,22.567901,1,Salt Lake,88.446208,AJAY GUPTA â€“ GUPTA REAL ESTATE,"Oct 22, 2020",15000220.0,Merlin 5th Avenue
1767,2396.0,"Dec 01, 2020",,7870,3,3.0,335621,0.0,22.567901,,Salt Lake,88.446208,AJAY GUPTA â€“ GUPTA REAL ESTATE,"Oct 22, 2020",18367736.0,Merlin 5th Avenue
1768,1619.0,0,,6500,,3.0,1049163,0.0,22.585152,,Howrah,88.273586,Prabha Builders & Developer,"Oct 21, 2020",10523500.0,Prabha Ashoka Heighs
1769,1638.0,0,,6500,,3.0,1049163,0.0,22.585152,,Howrah,88.273586,Prabha Builders & Developer,"Oct 21, 2020",10647000.0,Prabha Ashoka Heighs
1770,2000.0,0,,3500,4,4.0,1048960,1.0,22.594747,1,Howrah,88.262587,Prabha Builders & Developer,"Oct 20, 2020",7000000.0,Prabha Jayawati Niwas
1771,1132.0,"Jan 01, 2025",,4750,,3.0,1048210,0.0,22.567551,,New Town,88.463143,Purple Propshop LLP,"Oct 23, 2020",5377000.0,Purti Veda
1772,1144.0,"Jan 01, 2025",,4750,,3.0,1048210,0.0,22.567551,,New Town,88.463143,Purple Propshop LLP,"Oct 23, 2020",5434000.0,Purti Veda
1773,1263.0,"Jan 01, 2025",,4750,,3.0,1048210,0.0,22.567551,,New Town,88.463143,Purple Propshop LLP,"Oct 23, 2020",5999250.0,Purti Veda
1774,1357.0,"Jan 01, 2025",,4750,,3.0,1048210,0.0,22.567551,,New Town,88.463143,Purple Propshop LLP,"Oct 23, 2020",6445750.0,Purti Veda
1775,2390.0,0,,6855,,4.0,100407,0.0,22.612916,,Jessore Road,88.410727,SPL Nirman LLP,"Oct 14, 2020",16500000.0,Gangotri Identity
1776,2410.0,0,,6855,,4.0,100407,0.0,22.612916,,Jessore Road,88.410727,SPL Nirman LLP,"Oct 14, 2020",16500000.0,Gangotri Identity
1777,2420.0,0,,6855,,4.0,100407,0.0,22.612916,,Jessore Road,88.410727,SPL Nirman LLP,"Oct 14, 2020",16500000.0,Gangotri Identity
1778,1360.0,0,1,6801,2,3.0,100407,1.0,22.612916,1,Jessore Road,88.410727,SPL Nirman LLP,"Oct 14, 2020",9250000.0,Gangotri Identity
1779,1085.0,0,1,6451,2,2.0,100407,1.0,22.612916,1,Jessore Road,88.410727,SPL Nirman LLP,"Oct 14, 2020",7000000.0,Gangotri Identity
1780,1459.0,"Jun 01, 2023",,7265,,4.0,896062,0.0,22.629836,,Dum Dum,88.414216,SPL Nirman LLP,"Oct 23, 2020",10600000.0,Merlin Urvan
1781,687.0,"Jun 01, 2023",,7267,2,2.0,896062,1.0,22.629836,1,Dum Dum,88.414216,SPL Nirman LLP,"Oct 23, 2020",4999986.0,Merlin Urvan
1782,694.0,"Jun 01, 2023",,7267,,2.0,896062,0.0,22.629836,,Dum Dum,88.414216,SPL Nirman LLP,"Oct 23, 2020",5030000.0,Merlin Urvan
1783,696.0,"Jun 01, 2023",,7267,2,2.0,896062,1.0,22.629836,1,Dum Dum,88.414216,SPL Nirman LLP,"Oct 23, 2020",4975000.0,Merlin Urvan
1784,1150.0,0,,5600,2,2.0,8360,1.0,22.628549,1,Jessore Road,88.417697,SPL Nirman LLP,"Oct 14, 2020",6210000.0,Emami City
